id,entity,pred
10134713," ""巴格达国际机场""",-1.0
10134713," ""特朗普""",-1.0
10134713," ""苏莱曼尼""",1.0
10134713," ""巴格达""",-1.0
10134713," ""德黑兰""",1.0
10134713," ""蓬佩奥""",0.0
10142912,"""资金""",1.0
10142912," ""5G网络""",1.0
10142912," ""工信部""",1.0
10142912," ""中国信通院""",1.0
10142912," ""马继华""",1.0
10142912," ""付亮""",1.0
10142912," ""IPO""",1.0
10142912," ""纽交所""",1.0
10142912," ""中芯国际""",1.0
10142912," ""招股书""",1.0
10142912," ""中国联通""",1.0
10142912," ""A股""",1.0
10142912," ""中国电信""",0.0
10142912," ""中国移动""",0.0
10142924,"""肖作子""",1.0
10142924," ""西安邮电大学国防青年突击队""",1.0
10142924," ""士兵""",1.0
10142924," ""西安外事学院利刃先锋退役军人志愿协会""",1.0
10142924," ""西安市""",-1.0
10142924," ""西安交通大学""",1.0
10142924," ""陕西省""",1.0
10142924," ""西北政法大学""",1.0
10142924," ""魏玉茹""",1.0
10142924," ""西安建筑科技大学战旗中队""",1.0
10142924," ""王林森""",1.0
10142924," ""张轶思""",1.0
10142924," ""曹琦""",1.0
10142924," ""西安工商学院""",1.0
10142924," ""西安交通大学强军先锋队""",1.0
10142924," ""郑睿""",1.0
10142924," ""陕西国防工业职业技术学院军魂学社""",0.0
10142925,"""商丘""",1.0
10142925," ""信阳""",-1.0
10142925," ""羊城晚报""",1.0
10142925," ""固始县秀水街道办事处""",1.0
10142925," ""夏邑县""",1.0
10142925," ""郑州二七区铁英街14号院""",-1.0
10142925," ""广州疾控""",1.0
10142925," ""南京路市公路局""",1.0
10142925," ""圣源学校""",1.0
10142925," ""东光街保健院""",1.0
10142925," ""夏邑县建设路县人民医院""",1.0
10142925," ""西安水饺馆""",1.0
10142925," ""睢阳区""",1.0
10142925," ""夏邑县东光街保健院南工行家属院""",1.0
10142925," ""归德路""",1.0
10142925," ""睢阳区疾控中心站""",1.0
10142925," ""河南信阳旅居史""",-1.0
10142925," ""商丘火车站""",1.0
10142925," ""孙某某""",0.0
10142939,"""海南州""",1.0
10142939," ""海南州政府""",1.0
10142939," ""安光辉""",1.0
10142939," ""中国气象局""",1.0
10142939," ""海南州气象科普馆""",1.0
10142939," ""海南州气象局""",1.0
10142939," ""青海省海南藏族自治州气象局""",1.0
10142939," ""气象""",1.0
10142939," ""海南州气象局机关党委""",1.0
10142939," ""兴海县局""",-1.0
10142939," ""驻州""",1.0
10142939," ""郭慧芳""",1.0
10142939," ""青海省气象局""",0.0
10126559,"""日本""",-1.0
10126559," ""张克群""",1.0
10126559," ""美国加利福尼亚州""",1.0
10126559," ""日本靖国神社""",-1.0
10126559," ""主持人""",-1.0
10126559," ""美国""",-1.0
10126559," ""南菲""",1.0
10126559," ""中国历史研究院""",1.0
10126559," ""高晓松""",-1.0
10126559," ""郑成功""",1.0
10126559," ""格罗亚街""",1.0
10126559," ""张目""",-1.0
10126559," ""靖国神社""",-1.0
10126559," ""节目""",0.0
10126559," ""晓松奇谈""",0.0
10142946,"""禹州市""",-1.0
10142946," ""商丘市""",-1.0
10142946," ""河南省卫健委""",1.0
10142946," ""市委书记""",1.0
10142946," ""史根治""",-1.0
10142946," ""许昌""",-1.0
10142946," ""禹州""",-1.0
10142946," ""市疫情防控指挥部""",1.0
10142946," ""河南""",-1.0
10142946," ""洛阳市""",-1.0
10142946," ""郑州市""",-1.0
10142946," ""信阳市""",-1.0
10142946," ""周口市""",-1.0
10142946," ""本土""",-1.0
10142946," ""感染者""",1.0
10142946," ""病例""",0.0
10142946," ""许昌市""",0.0
10142947,"""勤上股份""",-1.0
10142947," ""龙津药业""",1.0
10142947," ""新华联""",1.0
10142947," ""恒力石化""",1.0
10142947," ""宋都股份""",-1.0
10142947," ""深圳成指""",-1.0
10142947," ""北辰实业""",-1.0
10142947," ""康惠制药""",1.0
10142947," ""元宇宙""",-1.0
10142947," ""中药股""",1.0
10142947," ""开元教育""",-1.0
10142947," ""东方盛虹""",1.0
10142947," ""西藏城投""",-1.0
10142947," ""恒信""",1.0
10142947," ""板块""",1.0
10142947," ""九芝堂""",1.0
10142947," ""华联控股""",-1.0
10142947," ""神奇药业""",1.0
10142947," ""荣盛石化""",0.0
10142947," ""新天药业""",0.0
10142958,"""以色列""",-1.0
10142958," ""新华社""",1.0
10142958," ""新冠""",-1.0
10142958," ""拉马特甘""",-1.0
10142958," ""法新社""",1.0
10142958," ""以色列卫生部""",1.0
10142958," ""吉尔·科恩·马根""",1.0
10142958," ""谢巴""",-1.0
10142958," ""林淑婷""",1.0
10142958," ""以色列政府""",1.0
10142958," ""病例""",0.0
10142958," ""塔利·贝内特""",0.0
10142963,"""主权""",-1.0
10142963," ""哈萨克斯坦""",-1.0
10142963," ""帕希尼扬""",1.0
10142963," ""托卡耶夫""",-1.0
10142963," ""亚美尼亚""",-1.0
10142963," ""集安""",0.0
10142963," ""央视""",0.0
10134772,"""Valdas""",-1.0
10134772," ""立陶宛""",-1.0
10134772," ""国台办""",1.0
10134772," ""台湾代表处""",-1.0
10134772," ""阿达姆库斯""",-1.0
10134772," ""瑙塞达""",-1.0
10134772," ""民进党""",-1.0
10134772," ""台湾""",0.0
10134772," ""马晓光""",0.0
10134773,"""蔡英文""",-1.0
10134773," ""苏贞昌""",-1.0
10134773," ""丁怡铭""",-1.0
10134773," ""民意""",-1.0
10134773," ""民进党""",-1.0
10134773," ""台湾""",0.0
10126581,"""阳性""",1.0
10126581," ""莲湖区""",-1.0
10126581," ""西安市未央区""",-1.0
10126581," ""西安市西咸新区""",-1.0
10126581," ""碑林区""",-1.0
10126581," ""新城区""",-1.0
10126581," ""雁塔区""",-1.0
10126581," ""西安市""",-1.0
10126581," ""肺炎""",1.0
10126581," ""本土""",-1.0
10126581," ""陕西""",-1.0
10126581," ""病例""",0.0
10126581," ""长安区""",0.0
10118389,"""欧亚陶瓷有限公司""",-1.0
10118389," ""禹州市""",1.0
10118389," ""延安市""",-1.0
10118389," ""咸阳市""",-1.0
10118389," ""四川""",-1.0
10118389," ""新疆生产建设兵团""",-1.0
10118389," ""五办四镇""",1.0
10118389," ""火龙镇""",1.0
10118389," ""华庄社区""",1.0
10118389," ""广西""",-1.0
10118389," ""广东""",-1.0
10118389," ""禹州""",-1.0
10118389," ""刘沟村""",1.0
10118389," ""浙江""",-1.0
10118389," ""陕西""",-1.0
10118389," ""禹州市疫情防控指挥部""",1.0
10118389," ""河南""",0.0
10118389," ""夏都街道""",0.0
10142975,"""史蒂芬森""",2.0
10142975," ""萨博尼斯""",1.0
10142975," ""欧文""",1.0
10142975," ""凯里欧文""",1.0
10142975," ""KD20""",1.0
10142975," ""得分""",1.0
10142975," ""阿德""",1.0
10142975," ""三分球""",1.0
10142975," ""杜兰特""",1.0
10142975," ""詹姆斯约翰逊""",1.0
10142975," ""篮网""",1.0
10142975," ""步行者""",-1.0
10142975," ""阿隆霍勒迪""",1.0
10142975," ""篮网队""",1.0
10142975," ""步行者队""",-1.0
10142975," ""小萨博尼斯""",1.0
10142975," ""克拉克斯顿""",1.0
10142975," ""哈登""",1.0
10142975," ""凯文杜兰特""",0.0
10142975," ""半场""",0.0
10134784,"""管城回族区""",-1.0
10134784," ""荥阳市""",1.0
10134784," ""航空港区""",1.0
10134784," ""中牟县""",1.0
10134784," ""登封市""",1.0
10134784," ""巩义市""",-1.0
10134784," ""郑州市新冠肺炎疫情防控指挥部""",1.0
10134784," ""新密市""",1.0
10134784," ""郑州市新冠肺炎疫情防控指挥部办公室""",1.0
10134784," ""郑州""",-1.0
10134784," ""新郑市""",-1.0
10134784," ""郑州市""",-1.0
10134784," ""二七区""",1.0
10134784," ""惠济区""",1.0
10134784," ""中原区""",0.0
10134785,"""吴先生""",-1.0
10134785," ""批发购物中心""",-1.0
10134785," ""记者""",-1.0
10134785," ""刘玺""",1.0
10134785," ""长沙县凤凰城小区""",-1.0
10134785," ""长沙星沙凤凰城小区""",-1.0
10134785," ""湖南金州律师事务所""",0.0
10134785," ""长沙县公安分局星沙派出所""",0.0
10142977,"""市城管局""",1.0
10142977," ""航天公园""",1.0
10142977," ""哈尔滨音乐公园""",1.0
10142977," ""道里区音乐公园""",1.0
10142977," ""翠溪公园""",2.0
10142977," ""松溪公园""",1.0
10142977," ""碧海公园""",1.0
10142977," ""雨阳公园""",1.0
10142977," ""市园林绿化中心""",1.0
10142977," ""丁香公园""",1.0
10142977," ""园林绿化中心""",1.0
10142977," ""平房公园""",1.0
10142977," ""西岗公园""",0.0
10142977," ""哈市""",0.0
10142979,"""朝中社""",1.0
10142979," ""新华社""",1.0
10142979," ""朝鲜国防科学院""",1.0
10142979," ""朝鲜""",0.0
10142979," ""平壤""",0.0
10142981,"""阿里""",-1.0
10142981," ""十荟团""",-1.0
10142981," ""拼多多""",1.0
10142981," ""鲍跃忠""",1.0
10142981," ""电商""",0.0
10142981," ""京东""",0.0
10142986,"""恒大""",1.0
10142986," ""穗东街电厂东路""",1.0
10142986," ""南海""",1.0
10142986," ""黄埔区""",1.0
10142986," ""外贸博物馆暨文化总部中心""",1.0
10142986," ""城投庙头村""",1.0
10142986," ""庙头路站""",1.0
10142986," ""港前路""",1.0
10142986," ""高新区投资集团""",1.0
10142986," ""海事博物馆""",0.0
10142993,"""客场""",-1.0
10142993," ""皇马""",1.0
10142993," ""基克""",1.0
10142993," ""奥萨苏纳队""",2.0
10142993," ""西甲""",-1.0
10142993," ""毕尔巴鄂竞技队""",1.0
10142993," ""比分""",-1.0
10142993," ""奥萨苏纳""",2.0
10142993," ""毕尔巴鄂竞技""",0.0
10142993," ""桑谢特""",0.0
10143001,"""莱昂内尔·梅西""",2.0
10143001," ""阿根廷""",1.0
10143001," ""克里斯蒂亚诺·罗纳尔多""",2.0
10143001," ""巴西""",1.0
10143001," ""C罗""",1.0
10143001," ""足球""",1.0
10143001," ""梅西""",2.0
10143001," ""皇马""",1.0
10143001," ""克里斯蒂亚诺""",2.0
10143001," ""迭戈·马拉多纳""",1.0
10143001," ""罗纳尔多""",1.0
10143001," ""姆巴佩""",2.0
10143001," ""马拉多纳""",1.0
10143001," ""贝利""",2.0
10143001," ""球星""",1.0
10143001," ""球员""",1.0
10143001," ""法国""",1.0
10143001," ""内马尔""",1.0
10143001," ""伯纳乌""",0.0
10143006,"""禹州市""",-1.0
10143006," ""商丘市""",-1.0
10143006," ""河南省卫健委""",1.0
10143006," ""河南""",1.0
10143006," ""市委书记""",-1.0
10143006," ""许昌""",-1.0
10143006," ""史根治""",-1.0
10143006," ""禹州""",-1.0
10143006," ""市疫情防控指挥部""",-1.0
10143006," ""许昌市人民政府""",-1.0
10143006," ""洛阳市""",-1.0
10143006," ""郑州市""",-1.0
10143006," ""信阳市""",-1.0
10143006," ""周口市""",-1.0
10143006," ""感染者""",1.0
10143006," ""禹州市疫情防控指挥部""",1.0
10143006," ""病例""",0.0
10143006," ""许昌市""",0.0
10143023,"""西安咸阳国际机场""",-1.0
10143023," ""中国民用航空局""",1.0
10143023," ""航班""",0.0
10143028,"""徐明非""",1.0
10143028," ""西安市""",1.0
10143028," ""封控区""",-1.0
10143028," ""西安""",1.0
10143028," ""城中村""",-1.0
10143028," ""屈红伟""",-1.0
10143028," ""西安市政府""",1.0
10143028," ""病例""",0.0
10143031,"""西安市纪委""",-1.0
10143031," ""李强""",-1.0
10143031," ""西安市""",-1.0
10143031," ""西安""",-1.0
10143031," ""西安市卫生健康委""",-1.0
10143031," ""西安市急救中心党总支""",-1.0
10143031," ""孕妇流产""",1.0
10143031," ""刘顺智""",-1.0
10143031," ""市卫生健康委""",-1.0
10143031," ""陕西""",-1.0
10143031," ""范郁""",-1.0
10143031," ""妇联""",-1.0
10143031," ""卫健委""",0.0
10143031," ""高新医院""",0.0
10143037,"""海淀区""",1.0
10143037," ""北京市""",1.0
10143037," ""新华社""",1.0
10143037," ""首都""",1.0
10143037," ""朝阳区""",0.0
10143037," ""新疆""",0.0
10143042,"""凉山彝族自治州""",1.0
10143042," ""刘国兴""",1.0
10143042," ""风力""",1.0
10143042," ""喜德县""",1.0
10143042," ""鲁基乡""",1.0
10143042," ""四川省""",0.0
10143046,"""中国""",1.0
10143046," ""重阳奇妙游""",1.0
10143046," ""综艺节目""",1.0
10143046," ""岳飞铮铮""",1.0
10143046," ""中央广播电视总台""",1.0
10143046," ""北京卫视""",1.0
10143046," ""典籍里的中国""",1.0
10143046," ""赵偲汝""",1.0
10143046," ""史海钩""",1.0
10143046," ""浙江卫视""",1.0
10143046," ""尚书""",1.0
10143046," ""河南卫视""",1.0
10143046," ""刘迦""",1.0
10143046," ""节目""",0.0
10143046," ""综艺""",0.0
10143047,"""商丘市""",-1.0
10143047," ""西安市""",-1.0
10143047," ""新疆生产建设兵团""",-1.0
10143047," ""西安咸阳国际机场""",-1.0
10143047," ""固始县""",-1.0
10143047," ""河南""",-1.0
10143047," ""浙江""",-1.0
10143047," ""金华市""",2.0
10143047," ""洛阳市""",2.0
10143047," ""郑州市""",-1.0
10143047," ""信阳市""",2.0
10143047," ""周口市""",-1.0
10143047," ""河南博物院""",1.0
10143047," ""永济北站""",0.0
10143047," ""许昌市""",0.0
10143053,"""光明日报""",0.0
10143053," ""北京大学""",0.0
10143057,"""幕府东路""",-1.0
10143057," ""陈某""",-1.0
10143057," ""交警六大队""",0.0
10126674,"""国际货币基金""",-1.0
10126674," ""北京大学光华管理学院""",1.0
10126674," ""教育部""",1.0
10126674," ""光华管理学院""",1.0
10126674," ""增速""",1.0
10126674," ""搜狐商学院""",1.0
10126674," ""世界银行""",-1.0
10126674," ""长江""",1.0
10126674," ""光华""",0.0
10126674," ""刘俏""",0.0
10134868,"""丹艺""",-1.0
10134868," ""刘军""",-1.0
10134868," ""西安市""",-1.0
10134868," ""西安""",-1.0
10134868," ""刘鑫""",-1.0
10134868," ""西安市大数据资源管理局""",-1.0
10134868," ""西安市委组织部""",-1.0
10134868," ""西安市委""",0.0
10134868," ""西安市大数据局""",0.0
10134872,"""西安大数据资产经营有限责任公司""",-1.0
10134872," ""中共西安市委组织部""",-1.0
10134872," ""刘鑫""",-1.0
10134872," ""西安市委""",-1.0
10134872," ""西安市委督查室""",-1.0
10134872," ""刘军""",-1.0
10134872," ""西北工业大学环境科学专业""",-1.0
10134872," ""西北工业大学理学院""",1.0
10134872," ""一码通""",-1.0
10134872," ""韩夏""",1.0
10134872," ""西安市阎良区委""",-1.0
10134872," ""西安""",-1.0
10134872," ""市大数据资源管理局""",-1.0
10134872," ""西安市大数据资源管理局""",-1.0
10134872," ""陕西省通信管理局""",-1.0
10134872," ""大数据资源管理局""",-1.0
10134872," ""西安市""",0.0
10134872," ""西安市委宣传部""",0.0
10143069,"""马刺""",-1.0
10143069," ""詹姆斯""",1.0
10143069," ""马刺队""",1.0
10143069," ""赛季""",1.0
10143069," ""湖人队""",-1.0
10143069," ""威少""",-1.0
10143069," ""公牛队""",1.0
10143069," ""德罗赞""",1.0
10143069," ""芝加哥""",1.0
10143069," ""步行者""",1.0
10143069," ""湖人""",-1.0
10143069," ""公牛""",1.0
10143069," ""球员""",1.0
10143069," ""篮板""",1.0
10143069," ""拉文""",-1.0
10143069," ""联盟""",1.0
10143069," ""波波维奇""",0.0
10143069," ""球队""",0.0
10118513,"""北约""",-1.0
10118513," ""总统""",1.0
10118513," ""泽连斯基""",-1.0
10118513," ""美国""",1.0
10118513," ""俄罗斯""",-1.0
10118513," ""普京""",1.0
10118513," ""欧洲""",-1.0
10118513," ""拜登""",-1.0
10118513," ""华盛顿""",-1.0
10118513," ""俄乌边境""",0.0
10118513," ""乌克兰""",0.0
10143101,"""徐明非""",1.0
10143101," ""王若辰""",1.0
10143101," ""新华社""",-1.0
10143101," ""西安市""",1.0
10143101," ""封控区""",1.0
10143101," ""西安""",-1.0
10143101," ""西安市人民政府""",0.0
10143101," ""卢刚""",0.0
10134919,"""中国科学院金属研究所""",1.0
10134919," ""性能""",1.0
10134919," ""新冠病毒""",-1.0
10134919," ""杨珂""",1.0
10134919," ""香港大学工程学院机械工程系""",1.0
10134919," ""李嘉诚医学院""",1.0
10134919," ""潘烈文""",1.0
10134919," ""黄明欣""",1.0
10143143,"""安徽""",-1.0
10143143," ""公安机关""",-1.0
10143143," ""周某某""",-2.0
10143143," ""泗县网信办""",1.0
10143143," ""宿州""",-1.0
10143143," ""泗县""",0.0
10143143," ""县委网信办""",0.0
10126760,"""中国""",1.0
10126760," ""国防部新闻局""",1.0
10126760," ""谢赫·拉希德·艾哈迈德""",1.0
10126760," ""国际事务研究所""",1.0
10126760," ""阿夫纳努拉汗""",-1.0
10126760," ""艾哈迈德""",1.0
10126760," ""法国""",-1.0
10126760," ""中航技""",-1.0
10126760," ""杨宇军""",-1.0
10126760," ""苏梅尔""",-1.0
10126760," ""王世纯""",0.0
10126760," ""巴基斯坦""",0.0
10134956,"""管城回族区""",1.0
10134956," ""荥阳市""",1.0
10134956," ""航空港区""",1.0
10134956," ""中牟县""",1.0
10134956," ""登封市""",1.0
10134956," ""巩义市""",-1.0
10134956," ""郑州市新冠肺炎疫情防控指挥部""",1.0
10134956," ""新密市""",1.0
10134956," ""郑州市新冠肺炎疫情防控指挥部办公室""",1.0
10134956," ""郑州""",-1.0
10134956," ""新郑市""",-1.0
10134956," ""郑州市""",-1.0
10134956," ""二七区""",1.0
10134956," ""惠济区""",1.0
10134956," ""中原区""",0.0
10143148,"""万链关联公司""",-1.0
10143148," ""万科""",-1.0
10143148," ""天津""",1.0
10143148," ""万科链家""",-1.0
10143148," ""企业管理有限公司""",1.0
10143148," ""北京万科企业有限公司""",-1.0
10143148," ""股东""",0.0
10143151,"""多纳鲁马""",-1.0
10143151," ""大巴黎""",1.0
10143151," ""阿根廷""",-1.0
10143151," ""巴黎""",1.0
10143151," ""新冠""",-1.0
10143151," ""库尔扎瓦""",-1.0
10143151," ""佩雷拉""",-1.0
10143151," ""里昂""",1.0
10143151," ""贝尔纳特""",-1.0
10143151," ""梅西""",1.0
10143151," ""巴黎圣日耳曼俱乐部""",1.0
10143151," ""尼斯队""",0.0
10143155,"""张颖""",1.0
10143155," ""搜狐科技""",0.0
10143155," ""微信支付""",0.0
10143162,"""航天城院区""",1.0
10143162," ""陕西广电融媒体集团""",1.0
10143162," ""新冠肺炎""",1.0
10143162," ""肺炎""",1.0
10143162," ""西安市人民医院""",1.0
10143162," ""西安市第四医院""",1.0
10143162," ""陕西""",0.0
10143162," ""病例""",0.0
10143163,"""士兵""",-1.0
10143163," ""哈萨克斯坦""",-1.0
10143163," ""国民警卫队""",-1.0
10143163," ""俄新社""",1.0
10143163," ""阿拉木图国际机场""",-1.0
10143163," ""内务部""",0.0
10143165,"""新华传媒""",1.0
10143165," ""六神丸""",1.0
10143165," ""爱建集团""",1.0
10143165," ""愚园路""",-1.0
10143165," ""雷允上""",1.0
10143165," ""康定路""",-1.0
10143165," ""开开实业""",1.0
10143165," ""净利润""",1.0
10143165," ""子公司""",1.0
10143165," ""上海开开百货有限公司""",1.0
10143165," ""上海雷允上药业西区有限公司""",1.0
10143165," ""静安区""",1.0
10143165," ""上海银行""",1.0
10143165," ""股价""",0.0
10143165," ""股票""",0.0
10143166,"""全资子公司""",1.0
10143166," ""股票质押""",1.0
10143166," ""俞建午""",1.0
10143166," ""余额""",1.0
10143166," ""浙江宋都控股有限公司""",1.0
10143166," ""浙江宋都锂业有限公司""",1.0
10143166," ""证监会""",1.0
10143166," ""股东""",1.0
10143166," ""宋都锂业""",1.0
10143166," ""宋都股份""",0.0
10143166," ""股价""",0.0
10134975,"""积分榜""",-1.0
10134975," ""广州队""",-1.0
10134975," ""外援""",-1.0
10134975," ""进攻端""",-1.0
10134975," ""江苏队""",-1.0
10134975," ""上海男篮""",1.0
10134975," ""赛季""",1.0
10134975," ""上海队""",1.0
10134975," ""广州男篮""",-1.0
10134975," ""吴冠希""",-1.0
10134975," ""特罗特""",-1.0
10134975," ""江苏男篮""",-1.0
10134975," ""CCTV5""",1.0
10134975," ""CBA""",1.0
10134975," ""广州""",-1.0
10134975," ""球员""",-1.0
10134975," ""江苏""",-1.0
10134975," ""宁波队""",-1.0
10134975," ""宁波男篮""",-1.0
10134975," ""韩德龙""",-1.0
10134975," ""斯蒂马克""",0.0
10143167,"""深圳""",1.0
10143167," ""广东省森林公安局沙头角派出所""",1.0
10143167," ""广东梧桐山国家森林公园管理处""",1.0
10143167," ""深圳特区报""",1.0
10143167," ""野生动物救护中心""",1.0
10143167," ""梧桐山管理处""",1.0
10143167," ""梧桐山国家森林公园""",1.0
10143167," ""深圳市野生动物救护中心""",1.0
10143167," ""梧桐山""",0.0
10143167," ""鸱鸮科""",0.0
10143172,"""德国联邦卫生部""",1.0
10143172," ""奥密克戎""",-1.0
10143172," ""德国""",-1.0
10143172," ""劳特巴赫""",1.0
10143172," ""德国联邦卫生部长""",1.0
10143172," ""联邦政府""",-1.0
10143172," ""中新社""",0.0
10143172," ""毒株""",0.0
10143174,"""中国建设银行股份有限公司上海自贸试验区分行""",1.0
10143174," ""中国财产再保险有限责任公司上海分公司""",1.0
10143174," ""上海浦东发展银行股份有限公司""",1.0
10143174," ""中国太平洋财产保险股份有限公司上海自贸试验区分公司""",1.0
10143174," ""交通银行股份有限公司""",1.0
10143174," ""中国平安财产保险股份有限公司上海分公司""",1.0
10143174," ""上海申能融资租赁有限公司""",1.0
10143174," ""中证指数有限公司""",1.0
10143174," ""伦敦证券交易所""",1.0
10143174," ""金融估值中心有限公司""",1.0
10143174," ""上海""",1.0
10143174," ""中国太保""",1.0
10143174," ""东方证券股份有限公司""",1.0
10143174," ""跨境银行间支付清算有限责任公司""",1.0
10143174," ""2020年度上海金融创新奖""",0.0
10143174," ""中国银行保险监督管理委员会上海监管局""",0.0
10143175,"""阳性""",-1.0
10143175," ""金华""",-1.0
10143175," ""金华开发区""",1.0
10143175," ""浙江""",-1.0
10143175," ""金华市意勋电子商务有限公司""",1.0
10143175," ""浙江金华开发区新冠肺炎疫情防控工作指挥部""",1.0
10143175," ""感染者""",-1.0
10143175," ""浙江金华开发区""",0.0
10143175," ""金谷创业园北区""",0.0
10143192,"""安徽省""",1.0
10143192," ""环球医疗肾病医学事业部""",1.0
10143192," ""安徽庐州医院""",1.0
10143192," ""环球医疗""",1.0
10143192," ""央企办""",1.0
10143192," ""合肥市""",1.0
10143192," ""庐州医院""",1.0
10143192," ""庐州医院肿瘤中心""",1.0
10143192," ""合肥市北部""",0.0
10143200,"""故宫""",1.0
10143200," ""新华社""",0.0
10143200," ""正统气象——沈阳故宫院藏娄东画派作品展""",1.0
10143200," ""沈阳故宫院""",1.0
10143200," ""沈阳故宫""",0.0
10143200," ""沈阳""",0.0
10126824,"""李先生""",1.0
10126824," ""刘军""",1.0
10126824," ""西安市""",-1.0
10126824," ""西安""",-1.0
10126824," ""西安市疫情防控指挥部""",1.0
10126824," ""西安市政府新闻办""",1.0
10126824," ""记者""",1.0
10126824," ""西安市大数据资源管理局""",-1.0
10126824," ""陕西""",0.0
10126824," ""陕西新闻广播""",0.0
10143210,"""亚特兰大警局""",-1.0
10143210," ""道格拉斯县""",-1.0
10143210," ""阿里·卡特""",-2.0
10143210," ""安德烈·狄更斯""",-1.0
10143210," ""亚特兰大市""",-1.0
10143210," ""卡特""",-2.0
10143210," ""美国""",-1.0
10143210," ""亚特兰大国际机场""",-1.0
10143210," ""道格拉斯县治安官部门""",-1.0
10143210," ""亚特兰大警察局""",-1.0
10143210," ""李芳""",0.0
10143210," ""狄更斯""",0.0
10143211,"""海绵城市""",1.0
10143211," ""魏家院""",1.0
10143211," ""重庆""",1.0
10143211," ""高龙大道""",1.0
10143211," ""重庆科学大道""",1.0
10143211," ""科学城核心区""",0.0
10143211," ""中铁四局""",0.0
10126829,"""梅朗雄""",1.0
10126829," ""北约""",-1.0
10126829," ""总统""",-1.0
10126829," ""朗雄""",1.0
10126829," ""吕克·梅""",1.0
10126829," ""美国""",-1.0
10126829," ""俄罗斯""",-1.0
10126829," ""马克龙""",1.0
10126829," ""法国""",-1.0
10126829," ""莫斯科""",-1.0
10126829," ""华盛顿""",-1.0
10126829," ""屈法国""",0.0
10126829," ""乌克兰""",0.0
10143215,"""国家统计局""",0.0
10143216,"""汪晓宇""",-2.0
10143216," ""新不伦瑞克省""",-1.0
10143216," ""新不伦瑞克省政府""",-1.0
10143216," ""加拿大广播公司""",-1.0
10143216," ""加拿大""",-1.0
10143216," ""蒙克顿市""",1.0
10143216," ""加拿大首席卫生医疗官办公室""",-1.0
10143216," ""新不伦瑞克省卫生部门""",0.0
10143219,"""登哥""",1.0
10143219," ""哈登""",-1.0
10143219," ""篮网""",-1.0
10143219," ""欧文""",1.0
10143219," ""本布里""",1.0
10143219," ""步行者""",1.0
10143219," ""卡莱尔""",-1.0
10143219," ""球队""",-1.0
10143219," ""纳什""",-1.0
10143219," ""杜兰特""",-1.0
10143219," ""比分""",0.0
10143219," ""罚球""",0.0
10143221,"""哈萨克斯坦""",-1.0
10143221," ""吉尔吉斯斯坦外交部""",1.0
10143221," ""吉尔吉斯斯坦""",0.0
10143221," ""吉尔吉斯共和国""",0.0
10118652,"""昆明市西山区委组织部""",-1.0
10118652," ""大理州政府党组""",-2.0
10118652," ""宜良""",-2.0
10118652," ""云南省纪委监委""",-2.0
10118652," ""常委""",-1.0
10118652," ""区委办公室""",-1.0
10118652," ""昆明市晋宁县委""",-1.0
10118652," ""西双版纳州委常委""",-1.0
10118652," ""城乡建设局""",-1.0
10118652," ""傅希""",-2.0
10118652," ""中央纪委国家监委""",-2.0
10118652," ""州政府""",-1.0
10118652," ""官渡区""",-2.0
10118652," ""昆明市""",-1.0
10118652," ""昆明市晋宁区委""",-1.0
10118652," ""西山区委""",-1.0
10118652," ""西双版纳州委""",-1.0
10118652," ""汉族""",-2.0
10118652," ""纪律""",0.0
10118652," ""昆明市政府""",0.0
10118653,"""赵一德""",-1.0
10118653," ""咸阳市""",1.0
10118653," ""陕西省委""",1.0
10118653," ""雁塔区""",1.0
10118653," ""西安市""",1.0
10118653," ""西安市疫情防控指挥部""",1.0
10118653," ""陕西省""",1.0
10118653," ""国家卫健委""",1.0
10118653," ""方红卫""",1.0
10118653," ""蒿慧杰""",-1.0
10118653," ""孙春兰""",-1.0
10118653," ""陕西""",1.0
10118653," ""陕西省卫健委""",1.0
10118653," ""刘国中""",1.0
10118653," ""病例""",0.0
10118653," ""延安市""",0.0
10143234,"""生涯""",1.0
10143234," ""常规赛""",1.0
10143234," ""球员""",1.0
10143234," ""诺维茨基""",1.0
10143234," ""三分球""",1.0
10143234," ""达拉斯""",1.0
10143234," ""詹姆斯""",1.0
10143234," ""外线""",-1.0
10143234," ""诺维茨""",1.0
10143234," ""张伯伦""",1.0
10143234," ""内线""",1.0
10143234," ""科比""",1.0
10143234," ""邓肯""",1.0
10143234," ""阵容""",1.0
10143234," ""贾巴尔""",1.0
10143234," ""命中率""",0.0
10143235,"""巴巴库""",1.0
10143235," ""阿拉木图""",1.0
10143235," ""哈萨克斯坦""",-1.0
10143235," ""俄新社""",1.0
10143235," ""阿拉木图市""",0.0
10143235," ""马洛夫""",0.0
10143252,"""关阿姨""",1.0
10143252," ""道里区""",1.0
10143252," ""刘晴""",1.0
10143252," ""平房区""",1.0
10143252," ""南岗区""",1.0
10143252," ""哈市""",0.0
10143252," ""新阳路""",0.0
10143253,"""山西省博物馆""",1.0
10143253," ""张晓强""",1.0
10143253," ""山西省文物局博物馆""",1.0
10143253," ""张元成""",1.0
10143253," ""山西省博物馆协会博物馆学专业委员会""",1.0
10143253," ""山西省文物局""",1.0
10143253," ""山西省博物馆协会""",1.0
10143253," ""山西博物院党委""",1.0
10143253," ""张慧国""",1.0
10143253," ""省博物馆协会""",1.0
